pdb_id,requested_pdb_id,target,source,query,download_url,status,intended_path,actual_path,exists,size_bytes,error,downloaded_at
8tlc,8TLC,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/8TLC.cif,verified,WAR/SHMT/8tlc.cif,WAR/SHMT/8tlc.cif,true,1425384,,2026-06-05T11:15:53Z
9boh,9BOH,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/9BOH.cif,verified,WAR/SHMT/9boh.cif,WAR/SHMT/9boh.cif,true,762535,,2026-06-05T11:15:53Z
9bpe,9BPE,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/9BPE.cif,verified,WAR/SHMT/9bpe.cif,WAR/SHMT/9bpe.cif,true,1599553,,2026-06-05T11:15:53Z
9bow,9BOW,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/9BOW.cif,verified,WAR/SHMT/9bow.cif,WAR/SHMT/9bow.cif,true,829536,,2026-06-05T11:15:53Z
8tqf,8TQF,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/8TQF.cif,verified,WAR/SHMT/8tqf.cif,WAR/SHMT/8tqf.cif,true,3270413,,2026-06-05T11:15:53Z
9box,9BOX,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/9BOX.cif,verified,WAR/SHMT/9box.cif,WAR/SHMT/9box.cif,true,1638674,,2026-06-05T11:15:53Z
8xnd,8XND,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/8XND.cif,verified,WAR/SHMT/8xnd.cif,WAR/SHMT/8xnd.cif,true,1485062,,2026-06-05T11:15:53Z
9j4g,9J4G,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/9J4G.cif,verified,WAR/SHMT/9j4g.cif,WAR/SHMT/9j4g.cif,true,870675,,2026-06-05T11:15:53Z
9cg8,9CG8,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/9CG8.cif,verified,WAR/SHMT/9cg8.cif,WAR/SHMT/9cg8.cif,true,2323556,,2026-06-05T11:15:53Z
9o50,9O50,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/9O50.cif,verified,WAR/SHMT/9o50.cif,WAR/SHMT/9o50.cif,true,778428,,2026-06-05T11:15:53Z
9dlt,9DLT,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/9DLT.cif,verified,WAR/SHMT/9dlt.cif,WAR/SHMT/9dlt.cif,true,2606150,,2026-06-05T11:15:53Z
9dhb,9DHB,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/9DHB.cif,verified,WAR/SHMT/9dhb.cif,WAR/SHMT/9dhb.cif,true,3222591,,2026-06-05T11:15:53Z
9j4h,9J4H,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/9J4H.cif,verified,WAR/SHMT/9j4h.cif,WAR/SHMT/9j4h.cif,true,1461802,,2026-06-05T11:15:53Z
9kro,9KRO,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/9KRO.cif,verified,WAR/SHMT/9kro.cif,WAR/SHMT/9kro.cif,true,771861,,2026-06-05T11:15:53Z
9o5g,9O5G,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/9O5G.cif,verified,WAR/SHMT/9o5g.cif,WAR/SHMT/9o5g.cif,true,1457120,,2026-06-05T11:15:53Z
9rwd,9RWD,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/9RWD.cif,verified,WAR/SHMT/9rwd.cif,WAR/SHMT/9rwd.cif,true,3710341,,2026-06-05T11:15:53Z
9y6b,9Y6B,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/9Y6B.cif,verified,WAR/SHMT/9y6b.cif,WAR/SHMT/9y6b.cif,true,3653529,,2026-06-05T11:15:53Z
9y6d,9Y6D,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/9Y6D.cif,verified,WAR/SHMT/9y6d.cif,WAR/SHMT/9y6d.cif,true,3659634,,2026-06-05T11:15:53Z
9y7g,9Y7G,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/9Y7G.cif,verified,WAR/SHMT/9y7g.cif,WAR/SHMT/9y7g.cif,true,4657598,,2026-06-05T11:15:53Z
9ybz,9YBZ,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/9YBZ.cif,verified,WAR/SHMT/9ybz.cif,WAR/SHMT/9ybz.cif,true,4401725,,2026-06-05T11:15:53Z
