Protein,Scaffold_ID,Original_Scaffold_SMILES,Murcko_SMILES,Scaffold_Class,CenterOfMass_X,CenterOfMass_Y,CenterOfMass_Z,Connectivity,Recruiter_Count,Recruiter_Density
Mpro,Mpro_SCAF_1,O=C(C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)CC1CCCCC1)NC1CCCC1,O=C(C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)CC1CCCCC1)NC1CCCC1,Polycyclic_Hetero,4.9695187723944356e-14,2.7557608136539128e-14,0.01665846020950694,1,1,0.002840909090909091
Mpro,Mpro_SCAF_10,c1ccc(Cc2ncc(CN3CCNCC3)s2)cc1,c1ccc(Cc2ncc(CN3CCNCC3)s2)cc1,Polycyclic_Hetero,-9.62972391885399e-15,-3.7046389348018385e-15,0.05704040061112251,1,1,0.002840909090909091
Mpro,Mpro_SCAF_100,O=C(Cc1ccccc1)Nc1cncc2cnccc12,O=C(Cc1ccccc1)Nc1cncc2cnccc12,Polycyclic_Hetero,-2.322721140003661e-14,-6.227341874488378e-15,-0.000887227386605351,1,1,0.002840909090909091
Mpro,Mpro_SCAF_101,O=C(Cc1ccccc1)Nc1cncc2ncccc12,O=C(Cc1ccccc1)Nc1cncc2ncccc12,Polycyclic_Hetero,-1.698304796456906e-14,7.569702440626068e-15,-0.0008872273865989386,1,1,0.002840909090909091
Mpro,Mpro_SCAF_102,O=C(Cc1cccc(-c2ccccc2)c1)Nc1cccnc1,O=C(Cc1cccc(-c2ccccc2)c1)Nc1cccnc1,Polycyclic_Hetero,-1.5010682755258274e-12,6.868482391029685e-13,0.008030011301682426,1,1,0.002840909090909091
Mpro,Mpro_SCAF_103,O=C(Nn1cccc1)c1n[nH]c(=O)c2ccccc12,O=C(Nn1cccc1)c1n[nH]c(=O)c2ccccc12,Polycyclic_Hetero,-1.1986580310694363e-14,-5.773159728050814e-15,-0.06005862168137877,1,1,0.002840909090909091
Mpro,Mpro_SCAF_104,C1=CC2(CC=N1)CCCCC2,C1=CC2(CC=N1)CCCCC2,Bicyclic_Hetero,4.834540887279978e-16,1.503071171800212e-15,0.01564157881009786,1,1,0.002840909090909091
Mpro,Mpro_SCAF_105,O=C(c1ccccc1)c1ccc2ccccn12,O=C(c1ccccc1)c1ccc2ccccn12,Polycyclic_Hetero,3.750967790340707e-15,7.2957513046796e-16,0.1420566366445792,1,1,0.002840909090909091
Mpro,Mpro_SCAF_106,O=C(Cc1cncc2ccccc12)Nc1cccc(Oc2ccccn2)c1,O=C(Cc1cncc2ccccc12)Nc1cccc(Oc2ccccn2)c1,Polycyclic_Hetero,8.074349270001139e-15,4.066822636226355e-15,-0.21344369805232963,1,1,0.002840909090909091
Mpro,Mpro_SCAF_107,O=C(Cc1cccc(OCc2ncno2)c1)Nc1cccnc1,O=C(Cc1cccc(OCc2ncno2)c1)Nc1cccnc1,Polycyclic_Hetero,2.3188658200819486e-14,-6.487303187134023e-15,-0.10227764659093226,1,1,0.002840909090909091
Mpro,Mpro_SCAF_108,O=C(Cc1ccccc1)Nc1cncc2nc[nH]c12,O=C(Cc1ccccc1)Nc1cncc2nc[nH]c12,Polycyclic_Hetero,1.4726571216963368e-14,-3.903687409165873e-15,-7.162729191130042e-17,1,1,0.002840909090909091
Mpro,Mpro_SCAF_109,O=C(Cn1nnc2ccccc21)N(Cc1ccccn1)c1ccc(C2CCNCC2)cc1,O=C(Cn1nnc2ccccc21)N(Cc1ccccn1)c1ccc(C2CCNCC2)cc1,Polycyclic_Hetero,-8.700415866685332e-15,-1.8758940760907817e-14,0.07993242555066628,1,1,0.002840909090909091
Mpro,Mpro_SCAF_11,O=C(NCCN1CCNCC1)c1cccc2ccccc12,O=C(NCCN1CCNCC1)c1cccc2ccccc12,Polycyclic_Hetero,3.351816179106425e-15,3.045183153257572e-15,-0.0606977952145137,1,1,0.002840909090909091
Mpro,Mpro_SCAF_110,O=C(Cc1cccc(NC2CCCC2)c1)Nc1cccnc1,O=C(Cc1cccc(NC2CCCC2)c1)Nc1cccnc1,Polycyclic_Hetero,-9.304185329160963e-14,7.659506104309278e-14,0.17305876735781053,1,1,0.002840909090909091
Mpro,Mpro_SCAF_111,O=C(Cc1ccccc1)Nn1nnc2ccccc21,O=C(Cc1ccccc1)Nn1nnc2ccccc21,Polycyclic_Hetero,-5.257443226289451e-15,-1.3215235357634927e-15,-0.14717742934590047,1,1,0.002840909090909091
Mpro,Mpro_SCAF_112,O=C(Cc1cncc2ccccc12)N(Cc1ccsc1)c1ccccc1,O=C(Cc1cncc2ccccc12)N(Cc1ccsc1)c1ccccc1,Polycyclic_Hetero,-2.1568605487490542e-14,2.89238330256322e-14,-1.4866895593389596e-14,1,1,0.002840909090909091
Mpro,Mpro_SCAF_113,O=C(Cn1nnc2ccccc21)N(Cc1ccn[nH]1)c1ccccc1,O=C(Cn1nnc2ccccc21)N(Cc1ccn[nH]1)c1ccccc1,Polycyclic_Hetero,5.881474169477659e-15,6.374304877969801e-15,0.05196683520248032,1,1,0.002840909090909091
Mpro,Mpro_SCAF_114,O=C(c1cncc2ccccc12)N1CCN(c2ccccc2)CC1,O=C(c1cncc2ccccc12)N1CCN(c2ccccc2)CC1,Polycyclic_Hetero,-2.0021452196408783e-14,4.8230153720925404e-15,0.17305876735775474,1,1,0.002840909090909091
Mpro,Mpro_SCAF_115,O=C(Cc1ccccn1)Nc1cncc2ccccc12,O=C(Cc1ccccn1)Nc1cncc2ccccc12,Polycyclic_Hetero,-1.2052312010355032e-13,-4.593631872191481e-14,-0.0008872273865820968,1,2,0.005681818181818182
Mpro,Mpro_SCAF_116,O=C(NCCOc1ccccc1)c1cncc2ccccc12,O=C(NCCOc1ccccc1)c1cncc2ccccc12,Polycyclic_Hetero,1.9633417698634347e-14,0.05704040061113831,-3.218770279551408e-14,1,1,0.002840909090909091
Mpro,Mpro_SCAF_117,O=C(Cc1cccc2ccoc12)Nc1cncc2ccccc12,O=C(Cc1cccc2ccoc12)Nc1cncc2ccccc12,Polycyclic_Hetero,9.505909573006746e-15,-0.055145795508425605,-5.9051862498981296e-15,1,1,0.002840909090909091
Mpro,Mpro_SCAF_118,O=C(N/C=C\c1ccc(N2CCOCC2)s1)c1cccs1,O=C(N/C=C\c1ccc(N2CCOCC2)s1)c1cccs1,Polycyclic_Hetero,1.7763568394002505e-15,-4.485901140039484e-15,-0.05514579550841039,1,1,0.002840909090909091
Mpro,Mpro_SCAF_119,O=C(Cc1ccccc1)Nc1cncc2c1CCC2,O=C(Cc1ccccc1)Nc1cncc2c1CCC2,Polycyclic_Hetero,1.5834952396939376e-14,8.589161128367907e-15,0.06979889226925681,1,1,0.002840909090909091
Mpro,Mpro_SCAF_12,O=C(Nc1cccnc1)N(CCC1CCCCC1)c1ccccc1,O=C(Nc1cccnc1)N(CCC1CCCCC1)c1ccccc1,Polycyclic_Hetero,4.318540989664385e-15,3.534587588602539e-16,0.009789011659358696,1,1,0.002840909090909091
Mpro,Mpro_SCAF_120,O=C(c1cc(=O)[nH]c2ccccc12)N1CC(Nc2ccccc2)C1,O=C(c1cc(=O)[nH]c2ccccc12)N1CC(Nc2ccccc2)C1,Polycyclic_Hetero,1.6572109538307216e-15,1.2239531881233432e-15,0.051966835202482894,1,1,0.002840909090909091
Mpro,Mpro_SCAF_121,O=C(Cc1ccccc1)Nc1nnc2ccccn12,O=C(Cc1ccccc1)Nc1nnc2ccccn12,Polycyclic_Hetero,2.3207242579261336e-15,3.420203188764595e-15,-0.14717742934590422,1,1,0.002840909090909091
Mpro,Mpro_SCAF_122,O=C(c1cc(=O)[nH]c2ccccc12)N1CC(Oc2ccccc2)C1,O=C(c1cc(=O)[nH]c2ccccc12)N1CC(Oc2ccccc2)C1,Polycyclic_Hetero,1.457167719820518e-14,9.647838083992611e-15,-0.07658237156139718,1,1,0.002840909090909091
Mpro,Mpro_SCAF_123,O=C(Nc1cccn2cnnc12)[C@@H]1CCOc2ccccc21,O=C(Nc1cccn2cnnc12)[C@@H]1CCOc2ccccc21,Polycyclic_Hetero,4.243519116345043e-15,3.17647143156642e-15,0.18421354312014124,1,1,0.002840909090909091
Mpro,Mpro_SCAF_124,c1cncnc1,c1cncnc1,Monocyclic_Hetero,6.217248937900876e-16,-4.884981308350689e-16,-7.216449660063518e-16,1,1,0.002840909090909091
Mpro,Mpro_SCAF_125,O=C(Cn1nnc2ccccc21)N(Cc1cscn1)c1ccccc1,O=C(Cn1nnc2ccccc21)N(Cc1cscn1)c1ccccc1,Polycyclic_Hetero,-1.3376799667952355e-14,5.551115123125783e-16,-0.07658237156139776,1,1,0.002840909090909091
Mpro,Mpro_SCAF_126,O=C(Nc1cncc2ccccc12)[C@@H]1CCNc2ccccc21,O=C(Nc1cncc2ccccc12)[C@@H]1CCNc2ccccc21,Polycyclic_Hetero,1.0869083411080283e-14,5.723199691942682e-15,0.005936387582619223,1,3,0.008522727272727272
Mpro,Mpro_SCAF_127,O=C(Cn1nnc2ccccc21)N(Cc1ccccc1)c1ccccc1,O=C(Cn1nnc2ccccc21)N(Cc1ccccc1)c1ccccc1,Polycyclic_Hetero,-8.64964665548872e-15,4.309683922863108e-15,-2.674628195687877e-16,1,3,0.008522727272727272
Mpro,Mpro_SCAF_128,O=C(Cc1ccccc1)N1CCCc2ccncc21,O=C(Cc1ccccc1)N1CCCc2ccncc21,Polycyclic_Hetero,1.1806428850442379e-14,5.709718412357948e-16,4.4218597037927664e-15,1,1,0.002840909090909091
Mpro,Mpro_SCAF_129,O=C(Cn1nnc2ccccc21)N1CCCCC1,O=C(Cn1nnc2ccccc21)N1CCCCC1,Polycyclic_Hetero,2.759883824744654e-14,6.934363214358206e-14,-0.012421341158850675,1,1,0.002840909090909091
Mpro,Mpro_SCAF_13,O=C(Cc1cccnc1)Nc1cccnc1,O=C(Cc1cccnc1)Nc1cccnc1,Bicyclic_Hetero,-1.4983898895311372e-14,-1.7763568394002505e-15,-0.04483790834367721,1,4,0.011363636363636364
Mpro,Mpro_SCAF_130,O=C(Nc1cncc2ccccc12)C1CCOc2ccccc21,O=C(Nc1cncc2ccccc12)C1CCOc2ccccc21,Polycyclic_Hetero,7.572290373084401e-16,1.2400337167351749e-14,0.034981049319400756,1,4,0.011363636363636364
Mpro,Mpro_SCAF_131,O=C(Cc1cccc(NC2CC2)c1)Nc1cccnc1,O=C(Cc1cccc(NC2CC2)c1)Nc1cccnc1,Polycyclic_Hetero,-1.6455305586606375e-14,2.772556958793634e-15,-0.1022776465909377,1,1,0.002840909090909091
Mpro,Mpro_SCAF_132,O=C(NCc1ccco1)Nc1c[nH]c(=O)c2ccccc12,O=C(NCc1ccco1)Nc1c[nH]c(=O)c2ccccc12,Polycyclic_Hetero,1.4367592083384379e-15,1.0553649457613253e-14,-0.012421341158855756,1,1,0.002840909090909091
Mpro,Mpro_SCAF_133,O=C(c1cncc2ccccc12)N1CCN(c2ccccc2)C(=O)C1,O=C(c1cncc2ccccc12)N1CCN(c2ccccc2)C(=O)C1,Polycyclic_Hetero,-1.2775494947650908e-14,4.837400321581039e-15,0.03685838240307115,1,1,0.002840909090909091
Mpro,Mpro_SCAF_134,O=C1[C@H](c2ccccc2)CCCN1c1cncc2ccccc12,O=C1[C@H](c2ccccc2)CCCN1c1cncc2ccccc12,Polycyclic_Hetero,-2.5746342727160948e-14,-1.488240425204844e-14,0.05196683520247798,1,2,0.005681818181818182
Mpro,Mpro_SCAF_135,O=C(Cc1ccccc1)Nc1cncc2c1CCCN2,O=C(Cc1ccccc1)Nc1cncc2c1CCCN2,Polycyclic_Hetero,2.8589743185482407e-14,9.87198311085612e-16,-0.055145795508430406,1,1,0.002840909090909091
Mpro,Mpro_SCAF_136,O=C(Cc1cncc2ccccc12)N(CCC1CCCCC1)Cc1cccs1,O=C(Cc1cncc2ccccc12)N(CCC1CCCCC1)Cc1cccs1,Polycyclic_Hetero,-4.3536602894229354e-15,-5.5669754520489996e-15,1.936347907413197e-14,1,1,0.002840909090909091
Mpro,Mpro_SCAF_137,O=C(Nc1cncc2cnccc12)[C@@H]1CCOc2ccccc21,O=C(Nc1cncc2cnccc12)[C@@H]1CCOc2ccccc21,Polycyclic_Hetero,-8.372250261489075e-14,2.2818004795585453e-14,0.043675517900079876,1,1,0.002840909090909091
Mpro,Mpro_SCAF_138,O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2ccccc2)C(=O)C1,O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2ccccc2)C(=O)C1,Polycyclic_Hetero,2.246265189357875e-15,-8.460932213247995e-15,0.1730587673577432,1,1,0.002840909090909091
Mpro,Mpro_SCAF_139,O=C1C[C@H](NC(=O)[C@@H]2CCOc3ccccc32)CCN1,O=C1C[C@H](NC(=O)[C@@H]2CCOc3ccccc32)CCN1,Polycyclic_Hetero,4.908354424658587e-16,-2.8690500267944834e-15,0.057040400611117675,1,1,0.002840909090909091
Mpro,Mpro_SCAF_14,O=C(Cc1ccccc1)Nc1cccnc1,O=C(Cc1ccccc1)Nc1cccnc1,Bicyclic_Hetero,-1.1467017811485546e-14,3.2355071003361704e-15,0.14205663664457832,1,32,0.09090909090909091
Mpro,Mpro_SCAF_140,O=C1CC(C(=O)Nc2cncc3ccccc23)c2ccccc2N1,O=C1CC(C(=O)Nc2cncc3ccccc23)c2ccccc2N1,Polycyclic_Hetero,-7.24207019140102e-15,-4.6116956407506504e-15,-0.0273710937518044,1,1,0.002840909090909091
Mpro,Mpro_SCAF_141,O=C1N[C@]2(CCOc3ccccc32)C(=O)N1c1cncc2ccccc12,O=C1N[C@]2(CCOc3ccccc32)C(=O)N1c1cncc2ccccc12,Polycyclic_Hetero,-1.5348156350183872e-14,-3.4471070984093273e-15,0.05196683520248569,1,1,0.002840909090909091
Mpro,Mpro_SCAF_142,O=C(Nc1cncc2c1CNCC2)[C@@H]1CCOc2ccccc21,O=C(Nc1cncc2c1CNCC2)[C@@H]1CCOc2ccccc21,Polycyclic_Hetero,-1.68648164216869e-14,-6.7908641672905406e-15,0.03685838240305141,1,1,0.002840909090909091
Mpro,Mpro_SCAF_143,O=C(Nc1cncc2[nH]c(=O)[nH]c12)[C@@H]1CCOc2ccccc21,O=C(Nc1cncc2[nH]c(=O)[nH]c12)[C@@H]1CCOc2ccccc21,Polycyclic_Hetero,-1.4774968035822355e-14,1.8723761280164802e-14,-4.428889687423598e-15,1,1,0.002840909090909091
Mpro,Mpro_SCAF_144,O=C(Nc1cncc2nc[nH]c12)[C@@H]1CCOc2ccccc21,O=C(Nc1cncc2nc[nH]c12)[C@@H]1CCOc2ccccc21,Polycyclic_Hetero,5.227300074276779e-15,-1.1663509664256506e-14,0.11111584445462691,1,1,0.002840909090909091
Mpro,Mpro_SCAF_145,O=C(CN1CCNCC1)Nc1cnccc1C1CC1,O=C(CN1CCNCC1)Nc1cnccc1C1CC1,Polycyclic_Hetero,-3.4616184562671547e-15,-2.9605947323337506e-16,0.027226100056361623,1,1,0.002840909090909091
Mpro,Mpro_SCAF_146,O=C(Nc1c[nH+]cc2ccccc12)[C@@H]1CCOc2ccccc21,O=C(Nc1c[nH+]cc2ccccc12)[C@@H]1CCOc2ccccc21,Polycyclic_Hetero,-8.354428260304303e-16,-9.658940314238861e-16,-0.07658237156139924,1,1,0.002840909090909091
Mpro,Mpro_SCAF_147,c1ccc(CN2C[C@@H]3C[C@H]2CN3)cc1,c1ccc(CN2C[C@@H]3C[C@H]2CN3)cc1,Polycyclic_Hetero,-7.889984961669445e-15,-1.4802973661668754e-17,-0.09047805479772654,1,1,0.002840909090909091
Mpro,Mpro_SCAF_148,O=C(CNS(=O)(=O)c1cccc2cccnc12)Nc1cccnc1,O=C(CNS(=O)(=O)c1cccc2cccnc12)Nc1cccnc1,Polycyclic_Hetero,-2.482224951898771e-14,-8.098784800686668e-15,0.07454182886060792,1,1,0.002840909090909091
Mpro,Mpro_SCAF_149,O=C(CNC(=O)CNC(=O)OCc1ccccc1)NCC[C@@H]1CCNC1=O,O=C(CNC(=O)CNC(=O)OCc1ccccc1)NCC[C@@H]1CCNC1=O,Bicyclic_Hetero,-1.1337336298525129e-14,-0.0761461477778513,1.1798840771506566e-14,1,1,0.002840909090909091
Mpro,Mpro_SCAF_15,O=C(Nc1cccnc1)N(CCN1CCOCC1)c1ccccc1,O=C(Nc1cccnc1)N(CCN1CCOCC1)c1ccccc1,Polycyclic_Hetero,-5.9614149365742105e-15,-5.13598825304855e-15,0.1396291909987029,1,1,0.002840909090909091
Mpro,Mpro_SCAF_150,O=C(CCc1ccccc1)NCCc1ccccc1,O=C(CCc1ccccc1)NCCc1ccccc1,Bicyclic_Hetero,-5.8666521932824064e-15,-5.609547913895527e-16,5.551115123125783e-17,1,3,0.008522727272727272
Mpro,Mpro_SCAF_151,O=C(CCNC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)CNC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)NC1CC1,O=C(CCNC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)CNC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)NC1CC1,Polycyclic_Hetero,-3.4660621256590252e-15,-5.469879292055649e-16,-0.059988745487308925,1,1,0.002840909090909091
Mpro,Mpro_SCAF_152,C1COCCO1,C1COCCO1,Monocyclic_Hetero,-2.854859206178974e-16,1.3481279584734043e-16,-0.0021334792773288203,1,1,0.002840909090909091
Mpro,Mpro_SCAF_153,O=C(/C=C/c1ccccc1)N[C@@H](CC1CC1)C(=O)NCC[C@@H]1CCNC1=O,O=C(/C=C/c1ccccc1)N[C@@H](CC1CC1)C(=O)NCC[C@@H]1CCNC1=O,Polycyclic_Hetero,1.046076805424592e-14,7.459053950629756e-15,0.10966187789555706,1,1,0.002840909090909091
Mpro,Mpro_SCAF_154,O=C(CCc1ccccc1)N[C@@H](Cc1ccccc1)C(=O)NCC[C@@H]1CCNC1=O,O=C(CCc1ccccc1)N[C@@H](Cc1ccccc1)C(=O)NCC[C@@H]1CCNC1=O,Polycyclic_Hetero,1.062803329336082e-14,-7.150588972162025e-16,0.009258047607298838,1,6,0.017045454545454544
Mpro,Mpro_SCAF_155,O=C(CCNC(=O)[C@H](CS(=O)(=O)CC1CC1)NCc1ccccc1)NC1CC1,O=C(CCNC(=O)[C@H](CS(=O)(=O)CC1CC1)NCc1ccccc1)NC1CC1,Polycyclic_Hetero,1.9789238474020333e-15,4.386354827115531e-15,-2.4327518557137203e-15,1,1,0.002840909090909091
Mpro,Mpro_SCAF_156,O=C(NCCC1CCC1)[C@H]1NC[C@@H]2C[C@@H]21,O=C(NCCC1CCC1)[C@H]1NC[C@@H]2C[C@@H]21,Polycyclic_Hetero,-1.85248641823169e-15,-4.123685520036296e-16,0.07555487556767436,1,1,0.002840909090909091
Mpro,Mpro_SCAF_157,c1cscn1,c1cscn1,Monocyclic_Hetero,1.8318679906315083e-15,8.101158632811689e-16,0.11661043937002352,1,1,0.002840909090909091
Mpro,Mpro_SCAF_158,O=C(C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1)NCCc1ccccc1,O=C(C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1)NCCc1ccccc1,Polycyclic_Hetero,-1.5303074123211617e-14,-1.200241107702872e-17,-0.053272930338136563,1,1,0.002840909090909091
Mpro,Mpro_SCAF_159,O=C(Oc1cccnc1)c1ccc2c(ccn2S(=O)(=O)c2ccccc2)c1,O=C(Oc1cccnc1)c1ccc2c(ccn2S(=O)(=O)c2ccccc2)c1,Polycyclic_Hetero,6.008743638154201e-14,-2.67536670324306e-14,0.1085190178428551,1,1,0.002840909090909091
Mpro,Mpro_SCAF_16,c1ccc(CN2CCNCC2)cc1,c1ccc(CN2CCNCC2)cc1,Bicyclic_Hetero,-2.251072891308938e-14,2.7238747655889617e-15,0.0734518215037804,1,3,0.008522727272727272
Mpro,Mpro_SCAF_160,O=C(C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1CCCN1C(=O)COc1ccccc1)NCCc1ccccc1,O=C(C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1CCCN1C(=O)COc1ccccc1)NCCc1ccccc1,Polycyclic_Hetero,4.7925627430575677e-14,8.85177816930868e-15,-0.05327293033814083,1,1,0.002840909090909091
Mpro,Mpro_SCAF_161,O=C1NCC[C@H]1CCNC(=O)[C@H]1NC[C@@H]2C[C@@H]21,O=C1NCC[C@H]1CCNC(=O)[C@H]1NC[C@@H]2C[C@@H]21,Polycyclic_Hetero,2.639863636330928e-15,7.370647302372567e-16,0.021858975622050508,1,5,0.014204545454545454
Mpro,Mpro_SCAF_162,O=C1NCC[C@H]1CCNC(=O)[C@@H]1[C@H]2C[C@H]2CN1C(=O)OCc1ccccc1,O=C1NCC[C@H]1CCNC(=O)[C@@H]1[C@H]2C[C@H]2CN1C(=O)OCc1ccccc1,Polycyclic_Hetero,-1.8925032481302667e-14,5.260749101300742e-15,-0.06857660983341336,1,2,0.005681818181818182
Mpro,Mpro_SCAF_163,O=C1NCC[C@H]1CCNC(=O)[C@@H]1[C@H]2C[C@H]2CN1C(=O)CNc1ccccc1,O=C1NCC[C@H]1CCNC(=O)[C@@H]1[C@H]2C[C@H]2CN1C(=O)CNc1ccccc1,Polycyclic_Hetero,3.320614223841128e-14,-2.748325676053218e-15,0.11189142060955933,1,1,0.002840909090909091
Mpro,Mpro_SCAF_164,O=C1NCC[C@H]1CCNC(=O)[C@@H]1[C@H]2C[C@H]2CN1C(=O)CCc1ccccc1,O=C1NCC[C@H]1CCNC(=O)[C@@H]1[C@H]2C[C@H]2CN1C(=O)CCc1ccccc1,Polycyclic_Hetero,-6.758379863977435e-14,5.1783872971559953e-14,-0.0024143491411431823,1,1,0.002840909090909091
Mpro,Mpro_SCAF_165,O=C(CNC(=O)CNc1ccccc1)NCC[C@@H]1CCNC1=O,O=C(CNC(=O)CNc1ccccc1)NCC[C@@H]1CCNC1=O,Bicyclic_Hetero,-3.169810093418669e-14,-6.2517892097781036e-15,0.020908012653819353,1,1,0.002840909090909091
Mpro,Mpro_SCAF_166,O=C(Nc1cccc(Nc2nc(-c3cccnc3)cs2)c1)c1ccc(CN2CCNCC2)cc1,O=C(Nc1cccc(Nc2nc(-c3cccnc3)cs2)c1)c1ccc(CN2CCNCC2)cc1,Polycyclic_Hetero,9.974243653232406e-14,-8.541315802782871e-15,0.05535769357534974,1,2,0.005681818181818182
Mpro,Mpro_SCAF_167,O=C1NCC[C@H]1C[C@@H](CC(=O)N1CCC1)NC(=O)[C@H]1NC[C@@H]2C[C@@H]21,O=C1NCC[C@H]1C[C@@H](CC(=O)N1CCC1)NC(=O)[C@H]1NC[C@@H]2C[C@@H]21,Polycyclic_Hetero,7.105427357601002e-15,2.4207302828926912e-14,-0.029089503110459124,1,1,0.002840909090909091
Mpro,Mpro_SCAF_168,O=C(COc1ccccc1)N/C=C\NCC(=O)OCc1ccccc1,O=C(COc1ccccc1)N/C=C\NCC(=O)OCc1ccccc1,Bicyclic_Hetero,2.4572936278370132e-14,3.824101529264428e-15,0.020908012653829428,1,1,0.002840909090909091
Mpro,Mpro_SCAF_169,O=C(C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC1CC1)n1ccccc1=O)NCc1ccccc1,O=C(C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC1CC1)n1ccccc1=O)NCc1ccccc1,Polycyclic_Hetero,2.5124683478486877e-14,5.227804721106154e-14,-0.04804044811183792,1,1,0.002840909090909091
Mpro,Mpro_SCAF_17,O=C(Cc1cncnc1)Nc1cccc(O[C@H]2CC(=O)N2)c1,O=C(Cc1cncnc1)Nc1cccc(O[C@H]2CC(=O)N2)c1,Polycyclic_Hetero,-2.1155916524801596e-15,0.18421354312013916,-8.271161533457416e-15,1,2,0.005681818181818182
Mpro,Mpro_SCAF_170,O=C(Nc1ccccc1)Nc1cccn([C@@H](CC2CC2)C(=O)NCC[C@@H]2CCNC2=O)c1=O,O=C(Nc1ccccc1)Nc1cccn([C@@H](CC2CC2)C(=O)NCC[C@@H]2CCNC2=O)c1=O,Polycyclic_Hetero,5.08553772570233e-15,1.8444027667159858e-14,0.16024987178667038,1,1,0.002840909090909091
Mpro,Mpro_SCAF_171,O=C(CNC(=O)c1cc2ccccc2[nH]1)NCC[C@@H]1CCNC1=O,O=C(CNC(=O)c1cc2ccccc2[nH]1)NCC[C@@H]1CCNC1=O,Polycyclic_Hetero,-1.760208140860248e-14,-1.0509270221735858e-15,-0.07331550809694573,1,2,0.005681818181818182
Mpro,Mpro_SCAF_172,O=C(CNC(=O)OCc1ccccc1)NCC[C@H]1CCNC1=O,O=C(CNC(=O)OCc1ccccc1)NCC[C@H]1CCNC1=O,Bicyclic_Hetero,-1.2373940256276745e-14,6.521298652599357e-15,-0.2134436980523147,1,1,0.002840909090909091
Mpro,Mpro_SCAF_173,O=C(C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC1CC1)n1ccccc1=O)NCc1ccccc1,O=C(C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC1CC1)n1ccccc1=O)NCc1ccccc1,Polycyclic_Hetero,4.0371746350005696e-15,-7.135706167363506e-14,-0.04804044811182158,1,1,0.002840909090909091
Mpro,Mpro_SCAF_174,O=C(CNC(=O)OCc1ccccc1)NCC[C@@H]1CCNC1=O,O=C(CNC(=O)OCc1ccccc1)NCC[C@@H]1CCNC1=O,Bicyclic_Hetero,3.936245269125555e-15,4.8042378156506775e-15,-0.21344369805231203,1,5,0.014204545454545454
Mpro,Mpro_SCAF_175,O=C(C[C@H](C[C@H]1CCNC1=O)NC(=O)[C@H](CC1CC1)n1ccccc1=O)NCc1ccccc1,O=C(C[C@H](C[C@H]1CCNC1=O)NC(=O)[C@H](CC1CC1)n1ccccc1=O)NCc1ccccc1,Polycyclic_Hetero,1.9109293272336027e-15,-1.8446523769756768e-14,-0.048040448111836324,1,1,0.002840909090909091
Mpro,Mpro_SCAF_176,O=C(C[C@H](C[C@@H]1CCNC1=O)NC(=O)CN1C[C@@H](NC(=O)OCc2ccccc2)CCC1=O)NC1CC1,O=C(C[C@H](C[C@@H]1CCNC1=O)NC(=O)CN1C[C@@H](NC(=O)OCc2ccccc2)CCC1=O)NC1CC1,Polycyclic_Hetero,-2.5337756584223018e-14,-3.9462260619731954e-14,0.022313909419015673,1,1,0.002840909090909091
Mpro,Mpro_SCAF_177,O=C(C[C@H](C[C@@H]1CCNC1=O)NC(=O)CN1C[C@@H](NC(=O)OCc2ccccc2)CC1=O)NC1CC1,O=C(C[C@H](C[C@@H]1CCNC1=O)NC(=O)CN1C[C@@H](NC(=O)OCc2ccccc2)CC1=O)NC1CC1,Polycyclic_Hetero,-2.8009800598079313e-14,1.1726529570243682e-14,-0.018898700570495332,1,1,0.002840909090909091
Mpro,Mpro_SCAF_178,O=C1NCCC[C@H]1C[C@@H](CC(=O)N1CCC1)NC(=O)[C@H]1NC[C@@H]2C[C@@H]21,O=C1NCCC[C@H]1C[C@@H](CC(=O)N1CCC1)NC(=O)[C@H]1NC[C@@H]2C[C@@H]21,Polycyclic_Hetero,5.404481893458309e-15,-1.9843665494856807e-14,5.509219914649361e-16,1,3,0.008522727272727272
