Protein,Scaffold_ID,Original_Scaffold_SMILES,Murcko_SMILES,Scaffold_Class,CenterOfMass_X,CenterOfMass_Y,CenterOfMass_Z,Connectivity,Recruiter_Count,Recruiter_Density
BACE1,BACE1_SCAF_289,O=C(Nc1cccc(C2CCSC=N2)c1)c1cc2c(cn1)OCCO2,O=C(Nc1cccc(C2CCSC=N2)c1)c1cc2c(cn1)OCCO2,Polycyclic_Hetero,8.585724723767877e-15,-2.704186081408417e-15,0.03685838240305687,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_29,O=C1CCc2cccc(c2)CCCCCc2cc(ccn2)CO1,O=C1CCc2cccc(c2)CCCCCc2cc(ccn2)CO1,Polycyclic_Hetero,4.71313809236523e-14,-2.2233422832275962e-14,0.1396291909986809,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_290,C1=N[C@@]2(c3cccs3)CN(c3ncccn3)C[C@H]2CS1,C1=N[C@@]2(c3cccs3)CN(c3ncccn3)C[C@H]2CS1,Polycyclic_Hetero,-7.640946698890784e-16,1.617660254115596e-14,0.06351987168848772,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_291,C1=N[C@@]2(c3ccns3)CN(c3ncccn3)C[C@H]2CS1,C1=N[C@@]2(c3ccns3)CN(c3ncccn3)C[C@H]2CS1,Polycyclic_Hetero,4.777323318084007e-15,3.1220817177337735e-15,2.220446049250313e-15,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_292,O=C(Nc1cccc([C@]23CN(c4ncccn4)C[C@H]2CSC=N3)c1)c1cnccn1,O=C(Nc1cccc([C@]23CN(c4ncccn4)C[C@H]2CSC=N3)c1)c1cnccn1,Polycyclic_Hetero,8.211118859676667e-15,6.1356815320100484e-15,0.019361652698989838,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_293,O=C(Nc1cccc(C2CCCC=N2)c1)c1cc2c(cn1)OCO2,O=C(Nc1cccc(C2CCCC=N2)c1)c1cc2c(cn1)OCO2,Polycyclic_Hetero,8.188571771869447e-15,0.051966835202475845,2.6509959539220202e-15,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_3,O=C(NCc1ccccc1)c1cccc(C(=O)N[C@H](CCNC2CC2)Cc2ccccc2)c1,O=C(NCc1ccccc1)c1cccc(C(=O)N[C@H](CCNC2CC2)Cc2ccccc2)c1,Polycyclic_Hetero,-6.565928356572215e-14,-3.029868023141091e-14,-4.468647674116255e-15,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_30,O=C(CC[C@@H](C1CCCCC1)N1C=Nc2ccc(Oc3ccccc3)cc2C1)NC1CCCCC1,O=C(CC[C@@H](C1CCCCC1)N1C=Nc2ccc(Oc3ccccc3)cc2C1)NC1CCCCC1,Polycyclic_Hetero,-3.317466421690738e-14,1.5111035545979157e-14,-0.05110642516308782,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_31,O=C(N[C@@H](Cc1ccccc1)C[C@H]1C[C@@H](OCc2ccccc2)CN1)c1ccccc1,O=C(N[C@@H](Cc1ccccc1)C[C@H]1C[C@@H](OCc2ccccc2)CN1)c1ccccc1,Polycyclic_Hetero,-1.193944760908365e-14,-2.4840785166551555e-14,0.09705141354535762,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_32,O=C(N[C@@H](Cc1ccccc1)C[C@H]1C[C@@H](Oc2ccccc2)CN1)c1ccccc1,O=C(N[C@@H](Cc1ccccc1)C[C@H]1C[C@@H](Oc2ccccc2)CN1)c1ccccc1,Polycyclic_Hetero,5.917871556777817e-14,-4.475347295816579e-15,-0.050344815797582716,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_33,O=C(N[C@@H](Cc1ccccc1)C[C@H]1C[C@@H](Oc2ccccc2)CN1)c1cccc(C(=O)N2CCCC2)c1,O=C(N[C@@H](Cc1ccccc1)C[C@H]1C[C@@H](Oc2ccccc2)CN1)c1cccc(C(=O)N2CCCC2)c1,Polycyclic_Hetero,1.3908627336276266e-14,-2.8185787037671162e-14,-0.0684894623044901,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_34,O=C(N[C@@H](Cc1ccccc1)C[C@H]1CCCCN1)c1ccccc1,O=C(N[C@@H](Cc1ccccc1)C[C@H]1CCCCN1)c1ccccc1,Polycyclic_Hetero,-1.4717116414431075e-14,3.2018832030189514e-15,-5.5333515547317806e-15,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_35,c1ccc(-c2csc(-c3ccccc3)c2)cc1,c1ccc(-c2csc(-c3ccccc3)c2)cc1,Polycyclic_Hetero,-4.9309215714386265e-15,-3.7594448626962194e-15,-0.060058621681381534,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_36,O=C1CCc2cccc(c2)C=CC(c2ccccc2)=NC(=O)c2cc(cc(-c3ccccc3)c2)CO1,O=C1CCc2cccc(c2)C=CC(c2ccccc2)=NC(=O)c2cc(cc(-c3ccccc3)c2)CO1,Polycyclic_Hetero,1.088928583005297e-14,-7.396633396846945e-14,-1.0490697563835085e-14,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_37,c1ccc(-c2ccc(-c3ccccc3)[nH]2)cc1,c1ccc(-c2ccc(-c3ccccc3)[nH]2)cc1,Polycyclic_Hetero,6.246854885224214e-15,5.921189464667501e-16,0.020383537176110463,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_38,O=C(NCCc1ccccc1)c1cccc(C(=O)NCc2ccccc2)c1,O=C(NCCc1ccccc1)c1cccc(C(=O)NCc2ccccc2)c1,Polycyclic_Hetero,-6.6182886835307804e-15,2.443623534812717e-15,0.00978901165935933,1,3,0.008174386920980926
BACE1,BACE1_SCAF_39,O=C(NCCc1ccccc1)c1cccc(N2CCCC2=O)c1,O=C(NCCc1ccccc1)c1cccc(N2CCCC2=O)c1,Polycyclic_Hetero,-3.0296179002212996e-14,-1.470238659499971e-15,0.1730587673577404,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_4,O=C(N[C@H](CCNCc1ccccc1)Cc1ccccc1)c1ccccc1,O=C(N[C@H](CCNCc1ccccc1)Cc1ccccc1)c1ccccc1,Polycyclic_Hetero,-1.4780629550481328e-14,-9.945922492302346e-15,0.10047523945016378,1,3,0.008174386920980926
BACE1,BACE1_SCAF_40,O=C(N[C@H](CCN[C@H]1CCCc2ccccc21)Cc1ccccc1)c1cccc(N2CCCCS2(=O)=O)c1,O=C(N[C@H](CCN[C@H]1CCCc2ccccc21)Cc1ccccc1)c1cccc(N2CCCCS2(=O)=O)c1,Polycyclic_Hetero,2.831512802003999e-14,-7.401486830834377e-17,-0.1709932496625087,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_41,O=C(CNCC[C@H](Cc1ccccc1)NC(=O)c1ccccc1)NC1CCCCC1,O=C(CNCC[C@H](Cc1ccccc1)NC(=O)c1ccccc1)NC1CCCCC1,Polycyclic_Hetero,4.147652239298045e-14,-1.3918319759507121e-14,0.03911918179182856,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_42,O=C(CNCC[C@H](Cc1ccccc1)NC(=O)c1cccc(N2C=CCC2=O)c1)NC1CCCCC1,O=C(CNCC[C@H](Cc1ccccc1)NC(=O)c1cccc(N2C=CCC2=O)c1)NC1CCCCC1,Polycyclic_Hetero,7.005507285384738e-14,-1.5697319987061242e-15,2.4269166923021305e-14,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_43,O=C(CNCC[C@H](Cc1ccccc1)NC(=O)c1cccc(N2CCCC2=O)c1)NC1CCCCC1,O=C(CNCC[C@H](Cc1ccccc1)NC(=O)c1cccc(N2CCCC2=O)c1)NC1CCCCC1,Polycyclic_Hetero,7.412689081172936e-14,9.925243810010436e-15,0.0640075715552709,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_44,O=C(N[C@H](CCNCc1ccccc1)Cc1ccccc1)c1cccc(N2CCCC2=O)c1,O=C(N[C@H](CCNCc1ccccc1)Cc1ccccc1)c1cccc(N2CCCC2=O)c1,Polycyclic_Hetero,-6.255412854372366e-14,-2.033616330887611e-14,0.012201202622662482,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_45,O=C(NCc1ccccc1)c1cccc(C(=O)N[C@H](CCNCc2ccccc2)Cc2ccccc2)c1,O=C(NCc1ccccc1)c1cccc(C(=O)N[C@H](CCNCc2ccccc2)Cc2ccccc2)c1,Polycyclic_Hetero,3.962544578176416e-14,0.09391526129593726,8.710492644630514e-15,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_46,O=C(N[C@H](CCNC1CCCCC1)Cc1ccccc1)c1cccc(N2CCCC2=O)c1,O=C(N[C@H](CCNC1CCCCC1)Cc1ccccc1)c1cccc(N2CCCC2=O)c1,Polycyclic_Hetero,7.15646447574795e-14,-1.0797333176802268e-14,7.675452313527949e-15,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_47,O=C(N[C@H](CCNCc1ccccc1)Cc1ccccc1)c1cccc(N2CCCCS2(=O)=O)c1,O=C(N[C@H](CCNCc1ccccc1)Cc1ccccc1)c1cccc(N2CCCCS2(=O)=O)c1,Polycyclic_Hetero,1.176836406102666e-14,7.397575199466978e-16,-0.037502771155114994,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_48,O=C(N[C@H](CCNCc1ccccc1)Cc1ccccc1)c1cc2c3c(ccn3CCS(=O)(=O)N2)c1,O=C(N[C@H](CCNCc1ccccc1)Cc1ccccc1)c1cc2c3c(ccn3CCS(=O)(=O)N2)c1,Polycyclic_Hetero,-2.6483865605603733e-14,-8.787583455517906e-15,0.05828606830976236,1,2,0.005449591280653951
BACE1,BACE1_SCAF_49,O=C(N[C@H](CCNCc1ccccc1)Cc1ccccc1)c1cc(N2CCCC2=O)c2cc[nH]c2c1,O=C(N[C@H](CCNCc1ccccc1)Cc1ccccc1)c1cc(N2CCCC2=O)c2cc[nH]c2c1,Polycyclic_Hetero,2.9356255988191417e-13,-1.125896761443394e-14,-0.06038836362531048,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_5,O=C(N[C@H](CCNC1CC1)Cc1ccccc1)c1cccc(C(=O)c2ccccc2)c1,O=C(N[C@H](CCNC1CC1)Cc1ccccc1)c1cccc(C(=O)c2ccccc2)c1,Polycyclic_Hetero,9.153130231155401e-14,1.9105338779949907e-13,4.283014620931049e-14,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_50,O=C(N[C@H](CCNCc1ccccc1)Cc1ccccc1)c1cc(N2CCCC2=O)c2ncccc2c1,O=C(N[C@H](CCNCc1ccccc1)Cc1ccccc1)c1cc(N2CCCC2=O)c2ncccc2c1,Polycyclic_Hetero,-2.512579516425593e-13,4.851256272704104e-13,-9.043973299729101e-14,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_51,O=C(N[C@H](CCNCc1ccccc1)Cc1ccccc1)c1cc2c3c(c1)NS(=O)(=O)CCN3CCN2,O=C(N[C@H](CCNCc1ccccc1)Cc1ccccc1)c1cc2c3c(c1)NS(=O)(=O)CCN3CCN2,Polycyclic_Hetero,-3.322421702835397e-14,-3.0261507585497123e-15,0.11333325478559131,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_52,O=C(N[C@H](CCNCc1ccccc1)Cc1ccccc1)c1ccc2c(c1)NS(=O)(=O)CCC2,O=C(N[C@H](CCNCc1ccccc1)Cc1ccccc1)c1ccc2c(c1)NS(=O)(=O)CCC2,Polycyclic_Hetero,-6.817110978282961e-14,-2.998968594825923e-14,6.135263237620865e-15,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_53,O=C(N[C@H](CCNC1CCOCC1)Cc1ccccc1)c1cc2c3c(c[nH]c3c1)CCS(=O)(=O)N2,O=C(N[C@H](CCNC1CCOCC1)Cc1ccccc1)c1cc2c3c(c[nH]c3c1)CCS(=O)(=O)N2,Polycyclic_Hetero,1.7862991351431623e-13,5.408608884144046e-15,1.3620945167789235e-14,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_54,O=C(CNCC[C@H](Cc1ccccc1)NC(=O)c1cccc(Nc2ccccc2)c1)NC1CCCCC1,O=C(CNCC[C@H](Cc1ccccc1)NC(=O)c1cccc(Nc2ccccc2)c1)NC1CCCCC1,Polycyclic_Hetero,-2.380673436164216e-13,-5.073201118458807e-14,-0.0006051637362239385,1,2,0.005449591280653951
BACE1,BACE1_SCAF_55,O=C(NC[C@@H](C1CCCCC1)[n+]1cnc2ccc(Oc3ccccc3)cc2c1)C1CCCCC1,O=C(NC[C@@H](C1CCCCC1)[n+]1cnc2ccc(Oc3ccccc3)cc2c1)C1CCCCC1,Polycyclic_Hetero,6.073871564434999e-14,-2.7026000485160952e-15,-5.919074754144406e-15,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_56,c1ccc(Oc2ccc(-c3ccc(-c4ccccc4)[nH]3)cc2)cc1,c1ccc(Oc2ccc(-c3ccc(-c4ccccc4)[nH]3)cc2)cc1,Polycyclic_Hetero,-2.343924512476916e-14,-1.3921113584385195e-14,0.05196683520248188,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_57,O=C(Nc1ccc(-c2ccc(-c3ccccc3)[nH]2)cc1)c1ccccc1,O=C(Nc1ccc(-c2ccc(-c3ccccc3)[nH]2)cc1)c1ccccc1,Polycyclic_Hetero,-7.650445933326078e-15,-1.049665405100148e-15,-0.21344369805230434,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_58,c1ccc(CN2CCCCC2)cc1,c1ccc(CN2CCCCC2)cc1,Bicyclic_Hetero,4.529709940470638e-15,2.7755575615628914e-15,3.2270482582437883e-15,1,3,0.008174386920980926
BACE1,BACE1_SCAF_59,c1ccc(CN2CCNCC2)cc1,c1ccc(CN2CCNCC2)cc1,Bicyclic_Hetero,-2.251072891308938e-14,2.7238747655889617e-15,0.0734518215037804,1,2,0.005449591280653951
BACE1,BACE1_SCAF_6,O=C1CCSC/C=C/CSCCNC(=O)CN1,O=C1CCSC/C=C/CSCCNC(=O)CN1,Monocyclic_Hetero,-1.6044308738725833e-13,9.784554119310736e-14,-5.068643917281536e-14,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_60,O=C(COc1ccccc1)NC1CCN(Cc2ccccc2)CC1,O=C(COc1ccccc1)NC1CCN(Cc2ccccc2)CC1,Polycyclic_Hetero,1.681525289380185e-15,-0.07282417623590266,-2.615963001773025e-15,1,2,0.005449591280653951
BACE1,BACE1_SCAF_61,c1ccccc1,c1ccccc1,Monocyclic,-8.511709855459534e-16,-4.255854927729767e-15,6.15537713392437e-16,1,4,0.010899182561307902
BACE1,BACE1_SCAF_62,c1ccc(C2CCCCC2)cc1,c1ccc(C2CCCCC2)cc1,Bicyclic,-1.5796887607523655e-14,1.3719184518582291e-14,0.142056636644589,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_63,O=C(N[C@@H](Cc1ccccc1)C[C@@H]1NCCN(Cc2ccccc2)C1=O)c1ccccc1,O=C(N[C@@H](Cc1ccccc1)C[C@@H]1NCCN(Cc2ccccc2)C1=O)c1ccccc1,Polycyclic_Hetero,5.678517765295883e-16,1.9787450366761805e-14,6.009764634938142e-15,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_64,O=C(N[C@@H](Cc1ccccc1)C[C@H]1C[C@@H](Cc2ccccc2)CCN1)c1ccccc1,O=C(N[C@@H](Cc1ccccc1)C[C@H]1C[C@@H](Cc2ccccc2)CCN1)c1ccccc1,Polycyclic_Hetero,-5.307923412969796e-15,-1.339316664627173e-14,6.193458444516052e-15,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_65,O=C(N[C@@H](Cc1ccccc1)C[C@@H]1NCN(Cc2ccccc2)C1=O)c1ccccc1,O=C(N[C@@H](Cc1ccccc1)C[C@@H]1NCN(Cc2ccccc2)C1=O)c1ccccc1,Polycyclic_Hetero,5.656012057176573e-14,-8.870299131229268e-15,2.2009214374379396e-14,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_66,O=C(N[C@H](CCNCc1ccccc1)Cc1ccccc1)[C@@H]1CN(Cc2ccccc2)C(=O)N1,O=C(N[C@H](CCNCc1ccccc1)Cc1ccccc1)[C@@H]1CN(Cc2ccccc2)C(=O)N1,Polycyclic_Hetero,-3.146304765543777e-14,-3.500230408545493e-14,0.058286068309771885,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_67,O=C1N[C@](Cc2ccccc2)(C(=O)N[C@H](CCNCc2ccccc2)Cc2ccccc2)CN1Cc1ccccc1,O=C1N[C@](Cc2ccccc2)(C(=O)N[C@H](CCNCc2ccccc2)Cc2ccccc2)CN1Cc1ccccc1,Polycyclic_Hetero,6.9255431206997105e-15,2.2201649801301547e-14,1.8885736856234388e-14,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_68,O=C(CC[C@H](COc1ccccc1)NC(=O)c1cccc(C(=O)NCc2ccccc2)c1)NCC(=O)Nc1ccccc1,O=C(CC[C@H](COc1ccccc1)NC(=O)c1cccc(C(=O)NCc2ccccc2)c1)NCC(=O)Nc1ccccc1,Polycyclic_Hetero,-9.64457950732293e-13,2.5390079649135366e-13,-0.14893055804573443,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_69,,,Unknown,,,,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_7,O=C1CNC(=O)[C@@H]2NCCC[C@@H]2SC/C=C/CSCCN1,O=C1CNC(=O)[C@@H]2NCCC[C@@H]2SC/C=C/CSCCN1,Bicyclic_Hetero,-1.0506746987588982e-14,-1.7713103711064996e-14,-0.21344369805229937,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_70,O=C1CCCCCCCCCCNC(=O)CN1,O=C1CCCCCCCCCCNC(=O)CN1,Monocyclic_Hetero,-3.1844445779492296e-15,1.6431300764452317e-14,0.05196683520249372,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_71,O=C1CCCCCCCCCC[C@@H](CCNCc2ccccc2)NC(=O)CN1,O=C1CCCCCCCCCC[C@@H](CCNCc2ccccc2)NC(=O)CN1,Bicyclic_Hetero,-5.965826123708841e-14,2.857543261842903e-13,-0.024930108548064062,1,2,0.005449591280653951
BACE1,BACE1_SCAF_72,c1ccc(Nc2cc(-c3ccccc3)ncn2)cc1,c1ccc(Nc2cc(-c3ccccc3)ncn2)cc1,Polycyclic_Hetero,-1.1379786002407855e-15,-1.1657341758564144e-15,0.09698260372107123,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_73,O=C1N=C(NC2CCCCC2)C2(CCN(Cc3ccccc3)CC2)N1c1ccccc1,O=C1N=C(NC2CCCCC2)C2(CCN(Cc3ccccc3)CC2)N1c1ccccc1,Polycyclic_Hetero,7.0851613817546695e-15,-1.0608797790862607e-14,-0.07252330694538418,1,4,0.010899182561307902
BACE1,BACE1_SCAF_74,c1ccc(C[C@@H](c2ccccc2)c2c[nH]cn2)cc1,c1ccc(C[C@@H](c2ccccc2)c2c[nH]cn2)cc1,Polycyclic_Hetero,-5.200919060501162e-14,2.0681868915874344e-14,1.2754083503604567e-14,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_75,O=c1ccnc[nH]1,O=c1ccnc[nH]1,Monocyclic_Hetero,-9.08364292875128e-16,1.8167285857502563e-16,-1.8482690125861981e-16,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_76,c1ccc2nc(N3CCCC3)cnc2c1,c1ccc2nc(N3CCCC3)cnc2c1,Polycyclic_Hetero,3.146689258366158e-14,-2.3552588450976535e-14,0.142056636644594,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_77,O=C(CCC[C@H](COc1ccccc1)NC(=O)c1cccc(C(=O)NCc2ccccc2)c1)NCC(=O)NCc1ccccc1,O=C(CCC[C@H](COc1ccccc1)NC(=O)c1cccc(C(=O)NCc2ccccc2)c1)NCC(=O)NCc1ccccc1,Polycyclic_Hetero,-2.215095576842481e-14,-0.05831041033145793,8.699868135134961e-15,1,2,0.005449591280653951
BACE1,BACE1_SCAF_78,C1=NC(c2ccccc2)(c2ccccc2)C2=NCCCN12,C1=NC(c2ccccc2)(c2ccccc2)C2=NCCCN12,Polycyclic_Hetero,-1.6957195881380022e-14,4.2071609354216455e-15,6.94765882252269e-15,1,2,0.005449591280653951
BACE1,BACE1_SCAF_79,O=C1NC=N[C@]1(c1ccncc1)c1cccc(-c2cccnc2)c1,O=C1NC=N[C@]1(c1ccncc1)c1cccc(-c2cccnc2)c1,Polycyclic_Hetero,-1.6653345369377348e-14,-4.227612412191057e-15,1.758827002169327e-15,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_8,O=C(CCC[C@H](Cc1ccccc1)NC(=O)c1ccccc1)Nc1ccccc1,O=C(CCC[C@H](Cc1ccccc1)NC(=O)c1ccccc1)Nc1ccccc1,Polycyclic_Hetero,1.737599962904245e-14,2.453794743153346e-14,0.043690066689840164,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_80,O=C1NC=N[C@]1(c1ccncc1)c1cccc(-c2cncnc2)c1,O=C1NC=N[C@]1(c1ccncc1)c1cccc(-c2cncnc2)c1,Polycyclic_Hetero,1.2638538864111242e-14,-8.645336698783787e-14,-0.10227764659094535,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_81,O=C1NC=N[C@]1(c1ccccc1)C12CC3CC(CC(C3)C1)C2,O=C1NC=N[C@]1(c1ccccc1)C12CC3CC(CC(C3)C1)C2,Polycyclic_Hetero,1.575507401308972e-14,-1.1601830607332886e-14,-0.2134436980523022,1,2,0.005449591280653951
BACE1,BACE1_SCAF_82,O=C1NC=N[C@]1(c1ccccc1)c1cccc(-c2cccnc2)c1,O=C1NC=N[C@]1(c1ccccc1)c1cccc(-c2cccnc2)c1,Polycyclic_Hetero,-6.772360450213455e-15,-2.638060710051622e-14,0.019097925062173275,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_83,c1ccc(CCCCN[C@@]2(c3ccccc3)CCc3[nH]ncc3C2)cc1,c1ccc(CCCCN[C@@]2(c3ccccc3)CCc3[nH]ncc3C2)cc1,Polycyclic_Hetero,7.330991160038053e-13,-1.414206278288372e-12,0.11189142060987248,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_84,O=C1NC=N[C@]1(c1ccccc1)c1cccc(-c2cncnc2)c1,O=C1NC=N[C@]1(c1ccccc1)c1cccc(-c2cncnc2)c1,Polycyclic_Hetero,1.6086664164492361e-12,7.015922930339445e-13,-0.03859629679277436,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_85,c1ccc(CCCCNC2(c3ccccc3)CCCCC2)cc1,c1ccc(CCCCNC2(c3ccccc3)CCCCC2)cc1,Polycyclic_Hetero,-4.560454578075643e-15,1.3578881608876914e-15,-0.06857660983341363,1,2,0.005449591280653951
BACE1,BACE1_SCAF_86,O=C(CCC[C@H](COCc1ccccc1)NC(=O)c1cccc(C(=O)NCc2ccccc2)c1)NCC(=O)NCc1ccccc1,O=C(CCC[C@H](COCc1ccccc1)NC(=O)c1cccc(C(=O)NCc2ccccc2)c1)NCC(=O)NCc1ccccc1,Polycyclic_Hetero,-2.141955863323325e-14,-2.4311302325280173e-14,0.1581005222488621,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_87,O=C1N[C@H](CCNC2(c3ccccc3)CC2)Cc2cccc(c2)OCCCCNc2cccc1c2,O=C1N[C@H](CCNC2(c3ccccc3)CC2)Cc2cccc(c2)OCCCCNc2cccc1c2,Polycyclic_Hetero,-2.4380497620768437e-14,3.4361402612148594e-15,0.024553043803983057,1,2,0.005449591280653951
BACE1,BACE1_SCAF_88,,,Unknown,,,,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_89,O=C(NCCc1ccccc1)C1CCCCC1,O=C(NCCc1ccccc1)C1CCCCC1,Bicyclic_Hetero,-3.164135620181696e-15,-8.507814336074884e-15,-2.328729314645497e-15,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_9,c1cn[nH]c1,c1cn[nH]c1,Monocyclic_Hetero,1.8750433304780422e-15,7.894919286223335e-16,-0.2707295331313965,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_90,O=C(N[C@H](CCNCc1ccccc1)Cc1ccccc1)[C@@H]1CCC[C@H](CN2CCCCC2=O)C1,O=C(N[C@H](CCNCc1ccccc1)Cc1ccccc1)[C@@H]1CCC[C@H](CN2CCCCC2=O)C1,Polycyclic_Hetero,1.923607472140008e-14,-1.4540999983051065e-14,0.07178102638885303,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_91,c1ccc(CCc2cccnc2)cc1,c1ccc(CCc2cccnc2)cc1,Bicyclic_Hetero,-2.61519201356148e-15,-0.04483790834367445,3.0510573491550598e-15,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_92,c1cncc(CCc2cccc(CNCc3ccco3)c2)c1,c1cncc(CCc2cccc(CNCc3ccco3)c2)c1,Polycyclic_Hetero,2.2056430755886442e-14,1.7848156814926326e-14,0.036858382403061114,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_93,O=C(CCNC(=O)c1nnn[nH]1)NCC(=O)NCC(=O)NCC(CCc1ccccc1)C(=O)Nc1ccccc1,O=C(CCNC(=O)c1nnn[nH]1)NCC(=O)NCC(=O)NCC(CCc1ccccc1)C(=O)Nc1ccccc1,Polycyclic_Hetero,5.756897306281657e-14,3.368823217256954e-14,-0.07056466820598248,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_94,c1ccc(-c2ccc(-c3ccccc3)n2Cc2ccccn2)cc1,c1ccc(-c2ccc(-c3ccccc3)n2Cc2ccccn2)cc1,Polycyclic_Hetero,1.1281980640714686e-14,3.0303801795959036e-14,-1.0922479851788445e-14,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_95,c1ccc(-c2ccc(-c3ccc(Oc4cncnc4)cc3)n2Cc2ccccn2)cc1,c1ccc(-c2ccc(-c3ccc(Oc4cncnc4)cc3)n2Cc2ccccn2)cc1,Polycyclic_Hetero,1.5638906291974755e-14,4.414769203803564e-15,-5.0908079494846273e-14,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_96,N=C1NCC(=O)N1Cc1ccccc1,N=C1NCC(=O)N1Cc1ccccc1,Bicyclic_Hetero,-1.3415935029570392e-14,5.773159728050814e-16,9.734435479913373e-15,1,3,0.008174386920980926
BACE1,BACE1_SCAF_97,N=C1NCC(=O)N1Cc1ccc(CNC(=O)Nc2ccccc2)cc1,N=C1NCC(=O)N1Cc1ccc(CNC(=O)Nc2ccccc2)cc1,Polycyclic_Hetero,2.885570570366657e-14,-0.21344369805227484,2.3567006931815824e-14,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_98,N=C1N[C@](CCC2CCCCC2)(CC2CCCCC2)C(=O)N1Cc1ccc(CN2CCNC2=O)cc1,N=C1N[C@](CCC2CCCCC2)(CC2CCCCC2)C(=O)N1Cc1ccc(CN2CCNC2=O)cc1,Polycyclic_Hetero,3.606116811630572e-14,-1.7353207478571433e-14,-0.052510784752086655,1,1,0.0027247956403269754
BACE1,BACE1_SCAF_99,N=C1NC(=O)[C@@](CCC2CCCCC2)(CC2CCCCC2)N1,N=C1NC(=O)[C@@](CCC2CCCCC2)(CC2CCCCC2)N1,Polycyclic_Hetero,2.11864069265261e-14,1.306711552379571e-14,-0.007030164021160733,1,1,0.0027247956403269754
