pdb_id,requested_pdb_id,target,source,query,download_url,status,intended_path,actual_path,exists,size_bytes,error,downloaded_at
5isd,5ISD,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/5ISD.cif,verified,WAR/PRMT4/5isd.cif,WAR/PRMT4/5isd.cif,true,3203932,,2026-06-05T08:10:29Z
5isc,5ISC,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/5ISC.cif,verified,WAR/PRMT4/5isc.cif,WAR/PRMT4/5isc.cif,true,3225670,,2026-06-05T08:10:29Z
5isg,5ISG,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/5ISG.cif,verified,WAR/PRMT4/5isg.cif,WAR/PRMT4/5isg.cif,true,3191275,,2026-06-05T08:10:29Z
5isf,5ISF,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/5ISF.cif,verified,WAR/PRMT4/5isf.cif,WAR/PRMT4/5isf.cif,true,3308749,,2026-06-05T08:10:29Z
5ise,5ISE,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/5ISE.cif,verified,WAR/PRMT4/5ise.cif,WAR/PRMT4/5ise.cif,true,3337474,,2026-06-05T08:10:29Z
5ish,5ISH,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/5ISH.cif,verified,WAR/PRMT4/5ish.cif,WAR/PRMT4/5ish.cif,true,3261426,,2026-06-05T08:10:29Z
5isi,5ISI,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/5ISI.cif,verified,WAR/PRMT4/5isi.cif,WAR/PRMT4/5isi.cif,true,3129074,,2026-06-05T08:10:29Z
5k8w,5K8W,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/5K8W.cif,verified,WAR/PRMT4/5k8w.cif,WAR/PRMT4/5k8w.cif,true,3424119,,2026-06-05T08:10:29Z
5k8v,5K8V,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/5K8V.cif,verified,WAR/PRMT4/5k8v.cif,WAR/PRMT4/5k8v.cif,true,3293250,,2026-06-05T08:10:29Z
5k8x,5K8X,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/5K8X.cif,verified,WAR/PRMT4/5k8x.cif,WAR/PRMT4/5k8x.cif,true,3339223,,2026-06-05T08:10:29Z
