protein,pdb,chain,ligand,MW,Name
CRBN,5yj1,k,6EL,258.229,"2-[(3~{R})-2,6-bis(oxidanylidene)piperidin-3-yl]isoindole-1,3-dione"
CRBN,5yj1,n,6EL,258.229,"2-[(3~{R})-2,6-bis(oxidanylidene)piperidin-3-yl]isoindole-1,3-dione"
CRBN,5yj1,q,6EL,258.229,"2-[(3~{R})-2,6-bis(oxidanylidene)piperidin-3-yl]isoindole-1,3-dione"
CRBN,5yj1,t,6EL,258.229,"2-[(3~{R})-2,6-bis(oxidanylidene)piperidin-3-yl]isoindole-1,3-dione"
CRBN,5hxb,C,85C,440.88,"1-(3-chloro-4-methylphenyl)-3-({2-[(3S)-2,6-dioxopiperidin-3-yl]-1-oxo-2,3-dihydro-1H-isoindol-5-yl}methyl)urea"
CRBN,5hxb,Z,85C,440.88,"1-(3-chloro-4-methylphenyl)-3-({2-[(3S)-2,6-dioxopiperidin-3-yl]-1-oxo-2,3-dihydro-1H-isoindol-5-yl}methyl)urea"
CRBN,6bn7,B,RN3,885.384,"methyl {(6S)-4-(4-chlorophenyl)-2-[(8-{[({2-[(3S)-2,6-dioxopiperidin-3-yl]-1,3-dioxo-2,3-dihydro-1H-isoindol-4-yl}oxy)acetyl]amino}octyl)carbamoyl]-3,9-dimethyl-6H-thieno[3,2-f][1,2,4]triazolo[4,3-a][1,4]diazepin-6-yl}acetate"
CRBN,6r0u,A,EF2,258.229,S-Thalidomide
CRBN,6r0u,B,JO8,277.233,"3-azanyl-2-[[(3~{S})-2,5-bis(oxidanylidene)pyrrolidin-3-yl]carbamoyl]benzoic acid"
CRBN,6r0u,C,JO5,259.218,"4-azanyl-2-[(3~{S})-2,5-bis(oxidanylidene)pyrrolidin-3-yl]isoindole-1,3-dione"
CRBN,6boy,B,RN6,841.374,"2-[(6S)-4-(4-chlorophenyl)-2,3,9-trimethyl-6H-thieno[3,2-f][1,2,4]triazolo[4,3-a][1,4]diazepin-6-yl]-N-(8-{[({2-[(3S)-2,6-dioxopiperidin-3-yl]-1,3-dioxo-2,3-dihydro-1H-isoindol-4-yl}oxy)acetyl]amino}octyl)acetamide"
CRBN,6r13,A,EF2,258.229,S-Thalidomide
CRBN,6r13,B,JOK,246.262,"~{N}-[(3~{S})-2,5-bis(oxidanylidene)pyrrolidin-3-yl]-3-phenyl-propanamide"
CRBN,6r12,A,EF2,258.229,S-Thalidomide
CRBN,6r12,C,EF2,258.229,S-Thalidomide
CRBN,6r12,B,JOT,232.235,"~{N}-[(3~{S})-2,5-bis(oxidanylidene)pyrrolidin-3-yl]-2-phenyl-ethanamide"
CRBN,6r0v,A,JO2,307.216,"2-[[(3~{S})-2,5-bis(oxidanylidene)pyrrolidin-3-yl]carbamoyl]-4-nitro-benzoic acid"
CRBN,6r0v,B,JO2,307.216,"2-[[(3~{S})-2,5-bis(oxidanylidene)pyrrolidin-3-yl]carbamoyl]-4-nitro-benzoic acid"
CRBN,6r0v,C,JO2,307.216,"2-[[(3~{S})-2,5-bis(oxidanylidene)pyrrolidin-3-yl]carbamoyl]-4-nitro-benzoic acid"
CRBN,6r11,A,JOB,259.218,"5-azanyl-2-[(3~{S})-2,5-bis(oxidanylidene)pyrrolidin-3-yl]isoindole-1,3-dione"
CRBN,6r11,B,JOB,259.218,"5-azanyl-2-[(3~{S})-2,5-bis(oxidanylidene)pyrrolidin-3-yl]isoindole-1,3-dione"
CRBN,6r1a,A,EF2,258.229,S-Thalidomide
CRBN,6r1a,B,EF2,258.229,S-Thalidomide
CRBN,6r1a,C,JP8,255.27,"[(2~{R})-pyrrolidin-2-yl]methyl ~{N}-[(3~{S})-2,6-bis(oxidanylidene)piperidin-3-yl]carbamate"
CRBN,6r18,A,EF2,258.229,S-Thalidomide
CRBN,6r18,C,EF2,258.229,S-Thalidomide
CRBN,6r18,B,JOQ,277.276,"[4-(aminomethyl)phenyl]methyl ~{N}-[(3~{S})-2,5-bis(oxidanylidene)pyrrolidin-3-yl]carbamate"
CRBN,6r19,A,EF2,258.229,S-Thalidomide
CRBN,6r19,C,EF2,258.229,S-Thalidomide
CRBN,6r19,B,JON,241.244,"[(2~{S})-pyrrolidin-2-yl]methyl ~{N}-[(3~{S})-2,5-bis(oxidanylidene)pyrrolidin-3-yl]carbamate"
CRBN,6r1c,A,ASP,133.103,ASPARTIC ACID
CRBN,6r1c,A,EF2,258.229,S-Thalidomide
CRBN,6r1c,C,EF2,258.229,S-Thalidomide
CRBN,6r1c,B,JOW,377.349,"4-[[4-[[(3~{S})-2,5-bis(oxidanylidene)pyrrolidin-3-yl]carbamoyloxymethyl]phenyl]methylamino]-4-oxidanylidene-butanoic acid"
CRBN,6r1d,A,JP5,248.235,"(phenylmethyl) ~{N}-[(3~{S})-2,5-bis(oxidanylidene)pyrrolidin-3-yl]carbamate"
CRBN,6r1d,B,JP5,248.235,"(phenylmethyl) ~{N}-[(3~{S})-2,5-bis(oxidanylidene)pyrrolidin-3-yl]carbamate"
CRBN,5ohb,A,V1L,99.131,piperidin-2-one
CRBN,5ohb,B,V1L,99.131,piperidin-2-one
CRBN,5ohb,C,V1L,99.131,piperidin-2-one
CRBN,6uml,C,Y70,273.244,S-Pomalidomide
CRBN,6r1x,A,JPQ,196.203,"~{N}-[(3~{S})-2,5-bis(oxidanylidene)pyrrolidin-3-yl]-3-methyl-but-2-enamide"
CRBN,6r1x,B,JPQ,196.203,"~{N}-[(3~{S})-2,5-bis(oxidanylidene)pyrrolidin-3-yl]-3-methyl-but-2-enamide"
CRBN,6r1w,A,EF2,258.229,S-Thalidomide
CRBN,6r1w,B,JPW,283.324,"(4-azanylcyclohexyl)methyl ~{N}-[(3~{S})-2,6-bis(oxidanylidene)piperidin-3-yl]carbamate"
CRBN,6r1w,C,JPW,283.324,"(4-azanylcyclohexyl)methyl ~{N}-[(3~{S})-2,6-bis(oxidanylidene)piperidin-3-yl]carbamate"
CRBN,7bqu,A,EF2,258.229,S-Thalidomide
CRBN,6wwb,A,YA3,865.359,"2-((S)-4-(4-chlorophenyl)-2,3,9-trimethyl-6H-thieno[3,2-f][1,2,4]triazolo[4,3-a][1,4]diazepin-6-yl)-N-((1-(4-(2-((2-(2,6-dioxopiperidin-3-yl)-1,3-dioxoisoindolin-4-yl)amino)acetamido)butyl)-1H-1,2,3-triazol-4-yl)methyl)acetamide"
CRBN,6h0f,B,Y70,273.244,S-Pomalidomide
CRBN,6h0f,E,Y70,273.244,S-Pomalidomide
CRBN,6h0f,H,Y70,273.244,S-Pomalidomide
CRBN,6h0f,K,Y70,273.244,S-Pomalidomide
CRBN,7ps9,A,8W7,449.499,"(3S)-3-[4-({4-[(morpholin-4-yl)methyl]phenyl}methoxy)-1-oxo-1,3-dihydro-2H-isoindol-2-yl]piperidine-2,6-dione"
CRBN,7ps9,B,8W7,449.499,"(3S)-3-[4-({4-[(morpholin-4-yl)methyl]phenyl}methoxy)-1-oxo-1,3-dihydro-2H-isoindol-2-yl]piperidine-2,6-dione"
CRBN,7ps9,C,8W7,449.499,"(3S)-3-[4-({4-[(morpholin-4-yl)methyl]phenyl}methoxy)-1-oxo-1,3-dihydro-2H-isoindol-2-yl]piperidine-2,6-dione"
CRBN,5oh8,A,ROL,275.343,ROLIPRAM
CRBN,5oh8,B,ROL,275.343,ROLIPRAM
CRBN,7bqv,A,F4U,274.229,"2-[(3~{S})-2,6-bis(oxidanylidene)piperidin-3-yl]-5-oxidanyl-isoindole-1,3-dione"
CRBN,7pjk,A,7SE,230.223,"(3S)-3-(benzotriazol-2-yl)piperidine-2,6-dione"
CRBN,7pjk,B,7SE,230.223,"(3S)-3-(benzotriazol-2-yl)piperidine-2,6-dione"
CRBN,6xk9,C,V4M,461.846,"2-(4-chlorophenyl)-N-({2-[(3S)-2,6-dioxopiperidin-3-yl]-1-oxo-2,3-dihydro-1H-isoindol-5-yl}methyl)-2,2-difluoroacetamide"
CRBN,6xk9,Z,V4M,461.846,"2-(4-chlorophenyl)-N-({2-[(3S)-2,6-dioxopiperidin-3-yl]-1-oxo-2,3-dihydro-1H-isoindol-5-yl}methyl)-2,2-difluoroacetamide"
CRBN,8aop,A,MW6,250.317,"(3S)-3-[(3-aminophenyl)sulfanylmethyl]piperidine-2,6-dione"
CRBN,8aop,B,MW6,250.317,"(3S)-3-[(3-aminophenyl)sulfanylmethyl]piperidine-2,6-dione"
CRBN,7pso,A,EF2,258.229,S-Thalidomide
CRBN,7pso,B,EF2,258.229,S-Thalidomide
CRBN,7pso,C,835,286.286,"(3S)-3-(5-azanyl-2-methyl-4-oxidanylidene-quinazolin-3-yl)piperidine-2,6-dione"
CRBN,8bc7,A,EF2,258.229,S-Thalidomide
CRBN,8bc7,C,EF2,258.229,S-Thalidomide
CRBN,6r1k,A,JPB,321.544,"~{N}-[(3~{S})-2,5-bis(oxidanylidene)pyrrolidin-3-yl]-2,4,6-tris(chloranyl)benzamide"
CRBN,6r1k,B,JPB,321.544,"~{N}-[(3~{S})-2,5-bis(oxidanylidene)pyrrolidin-3-yl]-2,4,6-tris(chloranyl)benzamide"
CRBN,6r1k,C,JPB,321.544,"~{N}-[(3~{S})-2,5-bis(oxidanylidene)pyrrolidin-3-yl]-2,4,6-tris(chloranyl)benzamide"
CRBN,7u8f,A,LWK,417.5,"(3S)-3-[5-(1-benzylpiperidin-4-yl)-1-oxo-1,3-dihydro-2H-isoindol-2-yl]piperidine-2,6-dione"
CRBN,7u8f,D,LWK,417.5,"(3S)-3-[5-(1-benzylpiperidin-4-yl)-1-oxo-1,3-dihydro-2H-isoindol-2-yl]piperidine-2,6-dione"
CRBN,8d7u,B,QFC,567.61,Mezigdomide
CRBN,6h0g,B,Y70,273.244,S-Pomalidomide
CRBN,6h0g,E,Y70,273.244,S-Pomalidomide
CRBN,6r0q,A,JNW,276.245,"2-[[(3~{S})-2,6-bis(oxidanylidene)piperidin-3-yl]carbamoyl]benzoic acid"
CRBN,6r0q,B,JNW,276.245,"2-[[(3~{S})-2,6-bis(oxidanylidene)piperidin-3-yl]carbamoyl]benzoic acid"
CRBN,6r0q,C,JNW,276.245,"2-[[(3~{S})-2,6-bis(oxidanylidene)piperidin-3-yl]carbamoyl]benzoic acid"
CRBN,6r0q,D,JNW,276.245,"2-[[(3~{S})-2,6-bis(oxidanylidene)piperidin-3-yl]carbamoyl]benzoic acid"
CRBN,8d7v,B,QFC,567.61,Mezigdomide
CRBN,8d7w,B,QFC,567.61,Mezigdomide
CRBN,7shh,A,9FT,219.237,"(3R)-3-(4-methoxyphenyl)piperidine-2,6-dione"
CRBN,7shh,B,9FT,219.237,"(3R)-3-(4-methoxyphenyl)piperidine-2,6-dione"
CRBN,7shh,C,9FT,219.237,"(3R)-3-(4-methoxyphenyl)piperidine-2,6-dione"
CRBN,8d81,B,Y70,273.244,S-Pomalidomide
CRBN,8d7z,B,QFC,567.61,Mezigdomide
CRBN,8aoq,A,N8F,267.301,"(3~{S})-3-(phenylsulfonylmethyl)piperidine-2,6-dione"
CRBN,8aoq,B,N8F,267.301,"(3~{S})-3-(phenylsulfonylmethyl)piperidine-2,6-dione"
CRBN,8oiz,B,Y70,273.244,S-Pomalidomide
CRBN,8d80,B,8W7,449.499,"(3S)-3-[4-({4-[(morpholin-4-yl)methyl]phenyl}methoxy)-1-oxo-1,3-dihydro-2H-isoindol-2-yl]piperidine-2,6-dione"
CRBN,8dey,A,LWK,417.5,"(3S)-3-[5-(1-benzylpiperidin-4-yl)-1-oxo-1,3-dihydro-2H-isoindol-2-yl]piperidine-2,6-dione"
CRBN,6r0s,A,EF2,258.229,S-Thalidomide
CRBN,6r0s,B,JOE,307.216,"2-[[(3~{S})-2,5-bis(oxidanylidene)pyrrolidin-3-yl]carbamoyl]-6-nitro-benzoic acid"
CRBN,6r0s,C,JOH,289.2,"2-[(3~{S})-2,5-bis(oxidanylidene)pyrrolidin-3-yl]-4-nitro-isoindole-1,3-dione"
CRBN,8ou6,A,W26,261.276,"4-azanyl-~{N}-[(3~{S})-2,6-bis(oxidanylidene)piperidin-3-yl]-2-methyl-benzamide"
CRBN,8ou6,B,W26,261.276,"4-azanyl-~{N}-[(3~{S})-2,6-bis(oxidanylidene)piperidin-3-yl]-2-methyl-benzamide"
CRBN,8ou4,A,W2F,281.695,"4-azanyl-~{N}-[(3~{S})-2,6-bis(oxidanylidene)piperidin-3-yl]-2-chloranyl-benzamide"
CRBN,8ou4,B,W2F,281.695,"4-azanyl-~{N}-[(3~{S})-2,6-bis(oxidanylidene)piperidin-3-yl]-2-chloranyl-benzamide"
CRBN,8ou7,A,W1F,277.276,"4-azanyl-~{N}-[(3~{S})-2,6-bis(oxidanylidene)piperidin-3-yl]-2-methoxy-benzamide"
CRBN,8ou7,B,W1F,277.276,"4-azanyl-~{N}-[(3~{S})-2,6-bis(oxidanylidene)piperidin-3-yl]-2-methoxy-benzamide"
CRBN,8ou7,C,W1F,277.276,"4-azanyl-~{N}-[(3~{S})-2,6-bis(oxidanylidene)piperidin-3-yl]-2-methoxy-benzamide"
CRBN,8oua,A,W0Z,313.257,"4-azanyl-~{N}-[(3~{S})-2,6-bis(oxidanylidene)piperidin-3-yl]-2,5-bis(fluoranyl)-3-methoxy-benzamide"
CRBN,8oua,B,W0Z,313.257,"4-azanyl-~{N}-[(3~{S})-2,6-bis(oxidanylidene)piperidin-3-yl]-2,5-bis(fluoranyl)-3-methoxy-benzamide"
CRBN,8g66,B,YOT,376.365,"(3S)-3-{5-[(1,2-benzoxazol-3-yl)amino]-1-oxo-1,3-dihydro-2H-isoindol-2-yl}piperidine-2,6-dione"
CRBN,8ou3,A,EF2,258.229,S-Thalidomide
CRBN,8ou3,C,EF2,258.229,S-Thalidomide
CRBN,8ou3,B,W1T,265.24,"4-azanyl-~{N}-[(3~{S})-2,6-bis(oxidanylidene)piperidin-3-yl]-2-fluoranyl-benzamide"
CRBN,8rdp,A,A1HZ7,278.691,"(5~{S})-3-(2-chlorophenyl)-1-oxa-2,9-diazaspiro[4.5]dec-2-ene-8,10-dione"
CRBN,8rdp,B,A1HZ7,278.691,"(5~{S})-3-(2-chlorophenyl)-1-oxa-2,9-diazaspiro[4.5]dec-2-ene-8,10-dione"
CRBN,8rdp,C,A1HZ7,278.691,"(5~{S})-3-(2-chlorophenyl)-1-oxa-2,9-diazaspiro[4.5]dec-2-ene-8,10-dione"
CRBN,8ojh,B,VP9,303.27,"4-azanyl-2-[(3~{S})-2,6-bis(oxidanylidene)piperidin-3-yl]-7-methoxy-isoindole-1,3-dione"
CRBN,8ou5,A,W1X,315.248,"4-azanyl-~{N}-[(3~{S})-2,6-bis(oxidanylidene)piperidin-3-yl]-2-(trifluoromethyl)benzamide"
CRBN,8ou5,B,W1X,315.248,"4-azanyl-~{N}-[(3~{S})-2,6-bis(oxidanylidene)piperidin-3-yl]-2-(trifluoromethyl)benzamide"
CRBN,8rdq,A,YQO,313.136,"(5S)-3-(2,4-dichlorophenyl)-1-oxa-2,9-diazaspiro[4.5]dec-2-ene-8,10-dione"
CRBN,8rdq,B,YQO,313.136,"(5S)-3-(2,4-dichlorophenyl)-1-oxa-2,9-diazaspiro[4.5]dec-2-ene-8,10-dione"
CRBN,8rdr,A,A1HZ3,289.244,"(5~{S})-3-(2-nitrophenyl)-1-oxa-2,9-diazaspiro[4.5]dec-2-ene-8,10-dione"
CRBN,8rdr,B,A1HZ3,289.244,"(5~{S})-3-(2-nitrophenyl)-1-oxa-2,9-diazaspiro[4.5]dec-2-ene-8,10-dione"
CRBN,8rdr,C,A1HZ3,289.244,"(5~{S})-3-(2-nitrophenyl)-1-oxa-2,9-diazaspiro[4.5]dec-2-ene-8,10-dione"
CRBN,7lps,B,RN9,494.927,"3-[3-[[1-[(3~{S})-2,6-bis(oxidanylidene)piperidin-3-yl]-2,5-bis(oxidanylidene)pyrrol-3-yl]amino]phenyl]-~{N}-(3-chloranyl-4-methyl-phenyl)propanamide"
CRBN,7lps,E,RN9,494.927,"3-[3-[[1-[(3~{S})-2,6-bis(oxidanylidene)piperidin-3-yl]-2,5-bis(oxidanylidene)pyrrol-3-yl]amino]phenyl]-~{N}-(3-chloranyl-4-methyl-phenyl)propanamide"
CRBN,7lps,H,RN9,494.927,"3-[3-[[1-[(3~{S})-2,6-bis(oxidanylidene)piperidin-3-yl]-2,5-bis(oxidanylidene)pyrrol-3-yl]amino]phenyl]-~{N}-(3-chloranyl-4-methyl-phenyl)propanamide"
CRBN,7lps,K,RN9,494.927,"3-[3-[[1-[(3~{S})-2,6-bis(oxidanylidene)piperidin-3-yl]-2,5-bis(oxidanylidene)pyrrol-3-yl]amino]phenyl]-~{N}-(3-chloranyl-4-methyl-phenyl)propanamide"
CRBN,8rds,A,A1HZ6,274.272,"(5~{S})-3-(2-methoxyphenyl)-1-oxa-2,9-diazaspiro[4.5]dec-2-ene-8,10-dione"
CRBN,8rds,B,A1HZ6,274.272,"(5~{S})-3-(2-methoxyphenyl)-1-oxa-2,9-diazaspiro[4.5]dec-2-ene-8,10-dione"
CRBN,8rq8,A,QFC,567.61,Mezigdomide
CRBN,8rqa,A,LVY,259.261,S-Lenalidomide
CRBN,8ou9,A,W1B,263.249,"4-azanyl-~{N}-[(3~{S})-2,6-bis(oxidanylidene)piperidin-3-yl]-2-oxidanyl-benzamide"
CRBN,8ou9,B,W1B,263.249,"4-azanyl-~{N}-[(3~{S})-2,6-bis(oxidanylidene)piperidin-3-yl]-2-oxidanyl-benzamide"
CRBN,8ou9,C,W1B,263.249,"4-azanyl-~{N}-[(3~{S})-2,6-bis(oxidanylidene)piperidin-3-yl]-2-oxidanyl-benzamide"
CRBN,8rdt,A,A1HZ2,334.324,"(5~{S})-3-(2,3,4-trimethoxyphenyl)-1-oxa-2,9-diazaspiro[4.5]dec-2-ene-8,10-dione"
CRBN,8rdt,B,A1HZ2,334.324,"(5~{S})-3-(2,3,4-trimethoxyphenyl)-1-oxa-2,9-diazaspiro[4.5]dec-2-ene-8,10-dione"
CRBN,8rq9,A,A1H2F,824.411,"(3~{S})-3-[7-[1-[7-[4-[6-(4-chlorophenyl)-1-methyl-spiro[[1,2,4]triazolo[4,3-a][1,4]benzodiazepine-4,1'-cyclopropane]-8-yl]pyrazol-1-yl]heptyl]piperidin-4-yl]-3-oxidanylidene-1~{H}-isoindol-2-yl]piperidine-2,6-dione"
CRBN,8rq9,C,A1H2F,824.411,"(3~{S})-3-[7-[1-[7-[4-[6-(4-chlorophenyl)-1-methyl-spiro[[1,2,4]triazolo[4,3-a][1,4]benzodiazepine-4,1'-cyclopropane]-8-yl]pyrazol-1-yl]heptyl]piperidin-4-yl]-3-oxidanylidene-1~{H}-isoindol-2-yl]piperidine-2,6-dione"
CRBN,8rqc,A,QFC,567.61,Mezigdomide
CRBN,8rqc,D,QFC,567.61,Mezigdomide
CRBN,8tnr,B,MIQ,343.334,"2-[(3S)-2,6-dioxopiperidin-3-yl]-5-(morpholin-4-yl)-1H-isoindole-1,3(2H)-dione"
