pdb_id,requested_pdb_id,target,source,query,download_url,status,intended_path,actual_path,exists,size_bytes,error,downloaded_at
3ob7,3OB7,TYMS,rcsb,Thymidylate_synthase,https://files.rcsb.org/download/3OB7.cif,verified,WAR/TYMS/3ob7.cif,WAR/TYMS/3ob7.cif,true,1193450,,2026-06-05T12:11:08Z
4ein,4EIN,TYMS,rcsb,Thymidylate_synthase,https://files.rcsb.org/download/4EIN.cif,verified,WAR/TYMS/4ein.cif,WAR/TYMS/4ein.cif,true,631457,,2026-06-05T12:11:08Z
4g6w,4G6W,TYMS,rcsb,Thymidylate_synthase,https://files.rcsb.org/download/4G6W.cif,verified,WAR/TYMS/4g6w.cif,WAR/TYMS/4g6w.cif,true,279872,,2026-06-05T12:11:08Z
4gyh,4GYH,TYMS,rcsb,Thymidylate_synthase,https://files.rcsb.org/download/4GYH.cif,verified,WAR/TYMS/4gyh.cif,WAR/TYMS/4gyh.cif,true,258663,,2026-06-05T12:11:08Z
4fgt,4FGT,TYMS,rcsb,Thymidylate_synthase,https://files.rcsb.org/download/4FGT.cif,verified,WAR/TYMS/4fgt.cif,WAR/TYMS/4fgt.cif,true,482499,,2026-06-05T12:11:08Z
4ez8,4EZ8,TYMS,rcsb,Thymidylate_synthase,https://files.rcsb.org/download/4EZ8.cif,verified,WAR/TYMS/4ez8.cif,WAR/TYMS/4ez8.cif,true,670126,,2026-06-05T12:11:08Z
3hb8,3HB8,TYMS,rcsb,Thymidylate_synthase,https://files.rcsb.org/download/3HB8.cif,verified,WAR/TYMS/3hb8.cif,WAR/TYMS/3hb8.cif,true,1248609,,2026-06-05T12:11:08Z
4g2o,4G2O,TYMS,rcsb,Thymidylate_synthase,https://files.rcsb.org/download/4G2O.cif,verified,WAR/TYMS/4g2o.cif,WAR/TYMS/4g2o.cif,true,282051,,2026-06-05T12:11:08Z
4eb4,4EB4,TYMS,rcsb,Thymidylate_synthase,https://files.rcsb.org/download/4EB4.cif,verified,WAR/TYMS/4eb4.cif,WAR/TYMS/4eb4.cif,true,1280728,,2026-06-05T12:11:08Z
4jef,4JEF,TYMS,rcsb,Thymidylate_synthase,https://files.rcsb.org/download/4JEF.cif,verified,WAR/TYMS/4jef.cif,WAR/TYMS/4jef.cif,true,441392,,2026-06-05T12:11:08Z
4e5o,4E5O,TYMS,rcsb,Thymidylate_synthase,https://files.rcsb.org/download/4E5O.cif,verified,WAR/TYMS/4e5o.cif,WAR/TYMS/4e5o.cif,true,1674137,,2026-06-05T12:11:08Z
4kpw,4KPW,TYMS,rcsb,Thymidylate_synthase,https://files.rcsb.org/download/4KPW.cif,verified,WAR/TYMS/4kpw.cif,WAR/TYMS/4kpw.cif,true,471648,,2026-06-05T12:11:08Z
5x4x,5X4X,TYMS,rcsb,Thymidylate_synthase,https://files.rcsb.org/download/5X4X.cif,verified,WAR/TYMS/5x4x.cif,WAR/TYMS/5x4x.cif,true,284100,,2026-06-05T12:11:08Z
