pdb_id,requested_pdb_id,target,source,query,download_url,status,intended_path,actual_path,exists,size_bytes,error,downloaded_at
4h3j,4H3J,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4H3J.cif,verified,WAR/BACE1/4h3j.cif,WAR/BACE1/4h3j.cif,true,779832,,2026-06-06T07:57:56Z
4h3i,4H3I,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4H3I.cif,verified,WAR/BACE1/4h3i.cif,WAR/BACE1/4h3i.cif,true,765592,,2026-06-06T07:57:56Z
4ha5,4HA5,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4HA5.cif,verified,WAR/BACE1/4ha5.cif,WAR/BACE1/4ha5.cif,true,771900,,2026-06-06T07:57:56Z
4hzt,4HZT,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4HZT.cif,verified,WAR/BACE1/4hzt.cif,WAR/BACE1/4hzt.cif,true,428040,,2026-06-06T07:57:56Z
4i0e,4I0E,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4I0E.cif,verified,WAR/BACE1/4i0e.cif,WAR/BACE1/4i0e.cif,true,400818,,2026-06-06T07:57:56Z
4i0d,4I0D,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4I0D.cif,verified,WAR/BACE1/4i0d.cif,WAR/BACE1/4i0d.cif,true,422565,,2026-06-06T07:57:56Z
4i0f,4I0F,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4I0F.cif,verified,WAR/BACE1/4i0f.cif,WAR/BACE1/4i0f.cif,true,420283,,2026-06-06T07:57:56Z
4i0h,4I0H,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4I0H.cif,verified,WAR/BACE1/4i0h.cif,WAR/BACE1/4i0h.cif,true,988230,,2026-06-06T07:57:56Z
4i0g,4I0G,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4I0G.cif,verified,WAR/BACE1/4i0g.cif,WAR/BACE1/4i0g.cif,true,406226,,2026-06-06T07:57:56Z
4i0i,4I0I,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4I0I.cif,verified,WAR/BACE1/4i0i.cif,WAR/BACE1/4i0i.cif,true,974998,,2026-06-06T07:57:56Z
4i0j,4I0J,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4I0J.cif,verified,WAR/BACE1/4i0j.cif,WAR/BACE1/4i0j.cif,true,401046,,2026-06-06T07:57:56Z
4i10,4I10,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4I10.cif,verified,WAR/BACE1/4i10.cif,WAR/BACE1/4i10.cif,true,405790,,2026-06-06T07:57:57Z
4i0z,4I0Z,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4I0Z.cif,verified,WAR/BACE1/4i0z.cif,WAR/BACE1/4i0z.cif,true,409701,,2026-06-06T07:57:57Z
4i85,4I85,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4I85.cif,verified,WAR/BACE1/4i85.cif,WAR/BACE1/4i85.cif,true,253603,,2026-06-06T07:57:57Z
4i11,4I11,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4I11.cif,verified,WAR/BACE1/4i11.cif,WAR/BACE1/4i11.cif,true,418039,,2026-06-06T07:57:57Z
4i12,4I12,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4I12.cif,verified,WAR/BACE1/4i12.cif,WAR/BACE1/4i12.cif,true,387970,,2026-06-06T07:57:57Z
4i1c,4I1C,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4I1C.cif,verified,WAR/BACE1/4i1c.cif,WAR/BACE1/4i1c.cif,true,383549,,2026-06-06T07:57:57Z
4i87,4I87,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4I87.cif,verified,WAR/BACE1/4i87.cif,WAR/BACE1/4i87.cif,true,264133,,2026-06-06T07:57:57Z
4ivs,4IVS,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4IVS.cif,verified,WAR/BACE1/4ivs.cif,WAR/BACE1/4ivs.cif,true,365275,,2026-06-06T07:57:57Z
4ivt,4IVT,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4IVT.cif,verified,WAR/BACE1/4ivt.cif,WAR/BACE1/4ivt.cif,true,417575,,2026-06-06T07:57:57Z
4j0v,4J0V,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4J0V.cif,verified,WAR/BACE1/4j0v.cif,WAR/BACE1/4j0v.cif,true,696161,,2026-06-06T07:57:57Z
4j0t,4J0T,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4J0T.cif,verified,WAR/BACE1/4j0t.cif,WAR/BACE1/4j0t.cif,true,691949,,2026-06-06T07:57:57Z
